Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
South and Central America (EI),,1984,1830.3175,461.56915,158.64099
South and Central America (EI),,1985,1818.404,471.37405,183.82
South and Central America (EI),,1986,1911.1362,509.39963,185.60352
South and Central America (EI),,1987,1960.5057,511.25092,204.5869
South and Central America (EI),,1988,1994.2043,554.60406,202.7086
South and Central America (EI),,1989,2008.0634,575.12164,218.93726
South and Central America (EI),,1990,2009.6031,595.6102,183.94098
South and Central America (EI),,1991,2022.9531,605.15717,194.67995
South and Central America (EI),,1992,2109.1438,622.5432,204.23631
South and Central America (EI),,1993,2134.9028,669.835,206.6627
South and Central America (EI),,1994,2277.6833,703.93097,219.04224
South and Central America (EI),,1995,2377.1804,774.3447,222.48586
South and Central America (EI),,1996,2431.7603,857.1985,229.01283
South and Central America (EI),,1997,2593.212,874.90356,245.92714
South and Central America (EI),,1998,2704.167,937.86633,241.29146
South and Central America (EI),,1999,2729.6445,925.2252,239.10991
South and Central America (EI),,2000,2794.9968,983.33673,243.51869
South and Central America (EI),,2001,2826.4202,1031.905,230.52597
South and Central America (EI),,2002,2817.4055,1042.2432,229.72903
South and Central America (EI),,2003,2771.8726,1095.907,243.34047
South and Central America (EI),,2004,2887.156,1224.2314,258.01733
South and Central America (EI),,2005,2944.7366,1271.3911,241.30214
South and Central America (EI),,2006,3014.3792,1375.1426,279.90622
South and Central America (EI),,2007,3172.8179,1411.4226,299.82928
South and Central America (EI),,2008,3241.7153,1414.4355,319.30453
South and Central America (EI),,2009,3182.1506,1358.4406,269.8386
South and Central America (EI),,2010,3326.359,1472.7887,325.32047
South and Central America (EI),,2011,3407.1736,1521.2981,346.95157
South and Central America (EI),,2012,3562.1274,1617.8888,365.09998
South and Central America (EI),,2013,3664.505,1673.1066,398.9492
South and Central America (EI),,2014,3685.4092,1726.1263,418.46048
South and Central America (EI),,2015,3597.165,1778.4165,411.95544
South and Central America (EI),,2016,3494.741,1742.7338,397.762
South and Central America (EI),,2017,3471.208,1761.6201,387.80396
South and Central America (EI),,2018,3369.3738,1690.1277,381.45264
South and Central America (EI),,2019,3301.3127,1628.8076,387.2776
South and Central America (EI),,2020,2887.7969,1474.5215,357.40094
South and Central America (EI),,2021,3242.1516,1679.1132,391.47342
South and Central America (EI),,2022,3436.6343,1617.286,329.3064
Spain,ESP,1965,166.38136,,112.811005
Spain,ESP,1966,196.83342,,104.367615
Spain,ESP,1967,238.4801,,106.06559
Spain,ESP,1968,253.3006,,107.36816
Spain,ESP,1969,288.38123,0.9393,108.042694
Spain,ESP,1970,328.98575,0.7474,114.13682
Spain,ESP,1971,362.10995,3.9794,114.70669
Spain,ESP,1972,381.81464,11.716,117.474625
Spain,ESP,1973,458.62744,11.312,115.05559
Spain,ESP,1974,480.74136,14.139999,111.43865
Spain,ESP,1975,499.90475,14.584399,123.49897
Spain,ESP,1976,567.02826,16.7458,119.61455
Spain,ESP,1977,535.35486,16.0994,128.1277
Spain,ESP,1978,551.2884,16.4933,110.11284
Spain,ESP,1979,584.30664,15.937799,125.49932
Spain,ESP,1980,618.6684,20.4323,144.66557
Spain,ESP,1981,599.03894,23.331,178.46234
Spain,ESP,1982,566.287,25.441898,197.76814
Spain,ESP,1983,567.4309,27.5124,208.01418
Spain,ESP,1984,535.18097,22.5634,211.4799
Spain,ESP,1985,515.2207,23.936998,209.08414
Spain,ESP,1986,510.47852,28.1992,216.6669
Spain,ESP,1987,536.0967,30.1889,210.2006
Spain,ESP,1988,548.8795,38.9557,182.38165
Spain,ESP,1989,575.17896,50.0051,224.83115
Spain,ESP,1990,556.60004,57.79439,223.43556
Spain,ESP,1991,568.6487,65.11023,232.58836
Spain,ESP,1992,637.358,68.079414,237.29852
Spain,ESP,1993,607.8931,66.77966,213.45702
Spain,ESP,1994,638.54456,73.21793,220.06287
Spain,ESP,1995,679.26404,89.793236,220.58621
Spain,ESP,1996,697.5843,100.489685,186.394
Spain,ESP,1997,724.83765,131.48898,213.46864
Spain,ESP,1998,785.5994,134.98705,203.42033
Spain,ESP,1999,812.9289,154.5253,227.98288
Spain,ESP,2000,823.6165,176.96399,243.48569
Spain,ESP,2001,858.1524,190.69435,222.92383
Spain,ESP,2002,865.2422,218.03433,251.18472
Spain,ESP,2003,885.7154,248.28728,234.10027
Spain,ESP,2004,906.6071,292.69077,244.79987
Spain,ESP,2005,914.42194,347.01956,238.56618
Spain,ESP,2006,920.4873,363.17368,208.27003
Spain,ESP,2007,927.29694,369.5727,233.0303
Spain,ESP,2008,895.1655,405.92172,157.05151
Spain,ESP,2009,839.86475,363.0772,109.6709
Spain,ESP,2010,817.32007,361.96466,80.212105
Spain,ESP,2011,779.99713,336.46082,148.75934
Spain,ESP,2012,729.0678,332.2561,180.17195
Spain,ESP,2013,685.2794,303.28094,132.5471
Spain,ESP,2014,683.49054,275.23898,135.36157
Spain,ESP,2015,706.52295,285.43784,159.17296
Spain,ESP,2016,730.2117,291.21594,122.0701
Spain,ESP,2017,733.9861,317.12115,156.40977
Spain,ESP,2018,748.05707,314.9725,134.02187
Spain,ESP,2019,748.72864,359.74472,58.98408
Spain,ESP,2020,615.07794,324.90228,34.386036
Spain,ESP,2021,673.2334,343.24298,35.731247
Spain,ESP,2022,737.9466,330.96942,46.911194
Sri Lanka,LKA,1965,9.374515,,0
Sri Lanka,LKA,1966,9.601324,,0
Sri Lanka,LKA,1967,9.834314,,0
Sri Lanka,LKA,1968,10.081402,,0
Sri Lanka,LKA,1969,10.303508,,0
Sri Lanka,LKA,1970,17.57452,,0
Sri Lanka,LKA,1971,17.690096,,0
Sri Lanka,LKA,1972,18.611622,,0
Sri Lanka,LKA,1973,19.797039,,0
Sri Lanka,LKA,1974,15.812425,,0
Sri Lanka,LKA,1975,16.39198,,0
Sri Lanka,LKA,1976,15.96242,,0.005128833
Sri Lanka,LKA,1977,17.061384,,0.0293075
Sri Lanka,LKA,1978,17.61727,,0.030479997
Sri Lanka,LKA,1979,18.467768,,0.019782638
Sri Lanka,LKA,1980,18.610115,,0.026669918
Sri Lanka,LKA,1981,19.50078,,0.014800333
Sri Lanka,LKA,1982,21.070389,,0.20705833
Sri Lanka,LKA,1983,21.86579,,0.20808388
Sri Lanka,LKA,1984,20.623968,,0.404445
Sri Lanka,LKA,1985,18.36743,,0.24471833
Sri Lanka,LKA,1986,19.134302,,0.09158639
Sri Lanka,LKA,1987,21.290077,,0.08572472
Sri Lanka,LKA,1988,19.793789,,0.043961387
Sri Lanka,LKA,1989,18.507244,,0.005128833
Sri Lanka,LKA,1990,20.587849,,0
Sri Lanka,LKA,1991,20.604216,,0.006594222
Sri Lanka,LKA,1992,23.416904,,0.006594222
Sri Lanka,LKA,1993,23.671654,,0.0044694166
Sri Lanka,LKA,1994,25.714016,,0.0040298053
Sri Lanka,LKA,1995,27.378433,,0.011649778
Sri Lanka,LKA,1996,33.236603,,0.0024178778
Sri Lanka,LKA,1997,34.04012,,0
Sri Lanka,LKA,1998,35.576878,,0.0022713388
Sri Lanka,LKA,1999,38.356125,,0
Sri Lanka,LKA,2000,44.056522,,0.003956528
Sri Lanka,LKA,2001,42.859436,,0.0010257666
Sri Lanka,LKA,2002,45.48564,,0.12653555
Sri Lanka,LKA,2003,44.725185,,0.69488305
Sri Lanka,LKA,2004,44.74943,,0.1828061
Sri Lanka,LKA,2005,51.173447,,0.67949665
Sri Lanka,LKA,2006,52.58453,,0.5096592
Sri Lanka,LKA,2007,55.728622,0,0.49720332
Sri Lanka,LKA,2008,51.22881,,0.67033803
Sri Lanka,LKA,2009,52.808617,,0.68228084
Sri Lanka,LKA,2010,52.980663,,0.697008
Sri Lanka,LKA,2011,59.077347,,3.478508
Sri Lanka,LKA,2012,63.094193,,5.303183
Sri Lanka,LKA,2013,53.987404,,5.578877
Sri Lanka,LKA,2014,61.107456,,10.707201
Sri Lanka,LKA,2015,63.77181,,14.409015
Sri Lanka,LKA,2016,76.55953,,15.254024
Sri Lanka,LKA,2017,73.32956,,15.801332
Sri Lanka,LKA,2018,71.02181,,15.269992
Sri Lanka,LKA,2019,76.08356,,16.297167
Sri Lanka,LKA,2020,69.89003,,19.583334
Sri Lanka,LKA,2021,64.87613,,18.783527
Sri Lanka,LKA,2022,55.150387,,16.955885
Sweden,SWE,1965,229.70325,,25.92705
Sweden,SWE,1966,259.65668,,24.740416
Sweden,SWE,1967,258.7804,,24.55678
Sweden,SWE,1968,292.71014,,21.454315
Sweden,SWE,1969,313.51505,,20.949095
Sweden,SWE,1970,341.1421,,22.130144
Sweden,SWE,1971,320.8071,,19.949358
Sweden,SWE,1972,329.2851,,17.139631
Sweden,SWE,1973,336.5918,,18.945211
Sweden,SWE,1974,302.31848,,20.930021
Sweden,SWE,1975,301.48468,,22.575235
Sweden,SWE,1976,332.42615,,21.67134
Sweden,SWE,1977,322.33047,,17.201967
Sweden,SWE,1978,389.06158,,17.646048
Sweden,SWE,1979,418.84644,,20.846622
Sweden,SWE,1980,369.6262,,19.868969
Sweden,SWE,1981,332.4578,,17.085283
Sweden,SWE,1982,309.068,,19.009607
Sweden,SWE,1983,268.6586,,23.82295
Sweden,SWE,1984,256.70612,,28.746893
Sweden,SWE,1985,275.22202,0.7138414,33.84138
Sweden,SWE,1986,293.94498,1.8797678,36.079098
Sweden,SWE,1987,253.78844,2.5105367,35.623558
Sweden,SWE,1988,237.5639,3.2286325,34.971607
Sweden,SWE,1989,228.21938,4.31798,32.97284
Sweden,SWE,1990,227.74013,6.0098825,34.45712
Sweden,SWE,1991,196.22267,6.420767,33.636505
Sweden,SWE,1992,206.68947,7.2472377,31.320868
Sweden,SWE,1993,203.13208,7.9093547,31.889389
Sweden,SWE,1994,215.15242,7.852032,32.364464
Sweden,SWE,1995,204.58391,7.85987,32.364185
Sweden,SWE,1996,218.79036,8.422121,35.842365
Sweden,SWE,1997,205.3378,8.319568,30.625975
Sweden,SWE,1998,231.65984,8.245899,30.83334
Sweden,SWE,1999,222.6026,8.263588,29.473198
Sweden,SWE,2000,192.10744,8.081545,29.83794
Sweden,SWE,2001,195.41196,9.117825,32.333935
Sweden,SWE,2002,198.44182,9.278819,34.7224
Sweden,SWE,2003,212.62779,9.252622,34.043278
Sweden,SWE,2004,203.5916,9.2123165,35.024788
Sweden,SWE,2005,203.84422,8.777249,32.01512
Sweden,SWE,2006,205.53517,9.18875,35.34985
Sweden,SWE,2007,200.61662,9.483,32.93782
Sweden,SWE,2008,189.45978,8.6102495,32.947243
Sweden,SWE,2009,182.32199,11.495,23.227459
Sweden,SWE,2010,181.97824,15.468,32.030727
Sweden,SWE,2011,168.72263,12.21675,28.601309
Sweden,SWE,2012,166.22845,10.651,24.52861
Sweden,SWE,2013,164.07562,10.2365,25.037483
Sweden,SWE,2014,160.58344,8.403749,23.48541
Sweden,SWE,2015,157.47282,9.33575,23.468327
Sweden,SWE,2016,162.5844,9.988999,23.028597
Sweden,SWE,2017,160.91228,9.61625,22.96996
Sweden,SWE,2018,153.67223,10.16875,23.032448
Sweden,SWE,2019,164.63118,10.20175,22.852985
Sweden,SWE,2020,146.9786,9.91925,18.931768
Sweden,SWE,2021,139.17574,10.64775,19.137384
Sweden,SWE,2022,138.52837,7.3596416,20.314974
Switzerland,CHE,1965,96.37956,,14.833333
Switzerland,CHE,1966,102.46806,,12.263888
Switzerland,CHE,1967,110.83246,,10.344443
Switzerland,CHE,1968,122.932655,0,9.777778
Switzerland,CHE,1969,133.68282,0.0025,8.844444
Switzerland,CHE,1970,149.8176,0.385,7.5888886
Switzerland,CHE,1971,158.97955,0.93,5.1249995
Switzerland,CHE,1972,162.98949,1.1800001,4.336111
Switzerland,CHE,1973,175.4158,1.5974998,4.116667
Switzerland,CHE,1974,156.10689,3.3649998,3.55
Switzerland,CHE,1975,150.11577,5.4199996,2.661111
Switzerland,CHE,1976,156.01617,5.6575,2.4999998
Switzerland,CHE,1977,156.82472,6.46,2.9166665
Switzerland,CHE,1978,160.81917,7.0874996,2.6249998
Switzerland,CHE,1979,154.1364,7.9500003,2.713889
Switzerland,CHE,1980,154.0199,9.070001,3.972222
Switzerland,CHE,1981,142.52437,9.785,5.875
Switzerland,CHE,1982,134.65762,10.335,5.197222
Switzerland,CHE,1983,147.33458,11.362499,4.536111
Switzerland,CHE,1984,142.62831,12.6725,5.827778
Switzerland,CHE,1985,145.1502,13.2675,5.8527775
Switzerland,CHE,1986,158.84816,13.5875,5.0361114
Switzerland,CHE,1987,149.6258,14.5675,4.686111
Switzerland,CHE,1988,150.06096,14.669999,3.9999998
Switzerland,CHE,1989,143.99307,15.955,4.1361113
Switzerland,CHE,1990,154.29774,17.0775,4.1361113
Switzerland,CHE,1991,156.95247,19.17,3.5138888
Switzerland,CHE,1992,159.13806,20.15,2.4333332
Switzerland,CHE,1993,149.1138,21.14,2.038889
Switzerland,CHE,1994,154.10161,20.8525,2.0638888
Switzerland,CHE,1995,142.8001,22.98,2.2138886
Switzerland,CHE,1996,147.92401,24.875,1.6555556
Switzerland,CHE,1997,155.62619,24.015,1.275
Switzerland,CHE,1998,157.54512,24.72,1.0583333
Switzerland,CHE,1999,152.87431,28.458332,1.0999999
Switzerland,CHE,2000,148.28627,28.3,1.6027778
Switzerland,CHE,2001,158.69579,29.455555,1.675
Switzerland,CHE,2002,150.41983,28.91111,1.5444444
Switzerland,CHE,2003,146.38762,30.558332,1.5861111
Switzerland,CHE,2004,145.67651,31.525,1.5055555
Switzerland,CHE,2005,148.30247,32.363888,1.6777776
Switzerland,CHE,2006,151.99466,31.469442,1.811111
Switzerland,CHE,2007,137.10698,30.641666,2.0277777
Switzerland,CHE,2008,146.14087,32.64722,1.8222222
Switzerland,CHE,2009,148.44896,31.336111,1.7194444
Switzerland,CHE,2010,137.77156,35.002777,1.7249999
Switzerland,CHE,2011,133.62917,31.04722,1.5944444
Switzerland,CHE,2012,136.13542,34.033333,1.436111
Switzerland,CHE,2013,142.49486,35.841667,1.5472221
Switzerland,CHE,2014,127.74399,31.04722,1.5833334
Switzerland,CHE,2015,129.33614,33.172222,1.4472222
Switzerland,CHE,2016,122.224594,34.85,1.3305556
Switzerland,CHE,2017,125.23693,34.997223,1.2805556
Switzerland,CHE,2018,120.70854,33.197224,1.1916666
Switzerland,CHE,2019,123.37561,34.058334,1.0583333
Switzerland,CHE,2020,102.91845,33.14722,1.0166667
Switzerland,CHE,2021,103.38949,36.041664,1.0277778
Switzerland,CHE,2022,106.58899,29.644005,1.0277778
Taiwan,TWN,1965,25.688173,2.307175,34.71555
Taiwan,TWN,1966,30.388775,2.589275,34.52947
Taiwan,TWN,1967,36.092865,3.3449,35.041187
Taiwan,TWN,1968,43.046482,4.7151,35.32031
Taiwan,TWN,1969,51.549316,5.9241,32.42444
Taiwan,TWN,1970,61.906002,5.6202574,31.680119
Taiwan,TWN,1971,86.65054,11.297574,28.132969
Taiwan,TWN,1972,93.771324,13.151973,26.79552
Taiwan,TWN,1973,119.624985,15.177548,23.981058
Taiwan,TWN,1974,107.38309,15.976366,24.41137
Taiwan,TWN,1975,124.44161,15.862249,22.259819
Taiwan,TWN,1976,160.90163,19.747042,23.574009
Taiwan,TWN,1977,177.99304,20.840841,26.993229
Taiwan,TWN,1978,208.59233,20.528925,29.78443
Taiwan,TWN,1979,209.58989,19.81717,37.59979
Taiwan,TWN,1980,217.76823,20.499619,44.48475
Taiwan,TWN,1981,191.71028,17.468376,41.053898
Taiwan,TWN,1982,216.2127,13.359276,48.153667
Taiwan,TWN,1983,216.6807,13.855264,64.99985
Taiwan,TWN,1984,207.55226,13.941779,75.407715
Taiwan,TWN,1985,205.69667,12.4989195,79.881065
Taiwan,TWN,1986,229.20525,11.388483,97.247536
Taiwan,TWN,1987,241.05962,11.518417,105.21524
Taiwan,TWN,1988,281.1456,13.138313,121.93393
Taiwan,TWN,1989,313.0753,13.235775,127.18467
Taiwan,TWN,1990,324.87567,21.242907,125.66011
Taiwan,TWN,1991,337.32336,30.850603,137.64064
Taiwan,TWN,1992,350.88788,30.593304,159.02312
Taiwan,TWN,1993,373.52438,32.017345,178.814
Taiwan,TWN,1994,397.5515,38.884525,186.09622
Taiwan,TWN,1995,432.55786,43.456387,191.85173
Taiwan,TWN,1996,432.6465,44.342564,216.37762
Taiwan,TWN,1997,444.44904,52.02493,247.48337
Taiwan,TWN,1998,461.01413,61.644417,268.50342
Taiwan,TWN,1999,493.11035,62.734764,277.2957
Taiwan,TWN,2000,498.69077,67.67396,326.856
Taiwan,TWN,2001,515.8321,72.894005,342.99756
Taiwan,TWN,2002,519.31537,81.52753,371.88583
Taiwan,TWN,2003,542.6902,84.14759,396.44775
Taiwan,TWN,2004,555.37933,102.36428,412.37943
Taiwan,TWN,2005,559.4335,103.200806,419.94257
Taiwan,TWN,2006,563.4888,110.69848,440.8106
Taiwan,TWN,2007,584.51636,117.44902,461.68237
Taiwan,TWN,2008,552.1046,127.659584,442.00507
Taiwan,TWN,2009,542.13293,124.667755,421.60492
Taiwan,TWN,2010,567.4767,154.79768,452.32077
Taiwan,TWN,2011,527.55475,170.3993,468.85687
Taiwan,TWN,2012,518.0272,178.85228,458.43033
Taiwan,TWN,2013,532.94696,179.37906,467.62402
Taiwan,TWN,2014,549.86957,188.68167,472.62485
Taiwan,TWN,2015,564.6124,201.80359,458.4512
Taiwan,TWN,2016,567.1863,209.65404,464.03384
Taiwan,TWN,2017,560.4544,232.4506,471.06088
Taiwan,TWN,2018,558.85205,236.62138,473.56342
Taiwan,TWN,2019,529.50494,232.59819,464.15848
Taiwan,TWN,2020,508.66864,248.8446,433.8346
Taiwan,TWN,2021,533.0977,272.90454,465.73355
Taiwan,TWN,2022,490.65298,280.66354,439.27582
Thailand,THA,1965,27.696348,,0.52335
Thailand,THA,1966,32.691463,,0.75595
Thailand,THA,1967,36.284153,,1.34908
Thailand,THA,1968,47.828484,,1.48864
Thailand,THA,1969,51.799706,,1.5816799
Thailand,THA,1970,60.303055,,1.68635
Thailand,THA,1971,67.13238,,1.3287275
Thailand,THA,1972,84.27273,,1.0443972
Thailand,THA,1973,89.21048,,1.1181897
Thailand,THA,1974,90.82001,,1.6767552
Thailand,THA,1975,98.46377,,1.6027186
Thailand,THA,1976,103.67075,,1.8589971
Thailand,THA,1977,116.48012,,1.7880194
Thailand,THA,1978,127.90059,,2.302682
Thailand,THA,1979,130.51672,,4.8418946
Thailand,THA,1980,136.36172,,5.2354536
Thailand,THA,1981,128.8238,2.75631,5.8236647
Thailand,THA,1982,116.83889,14.04904,7.5915174
Thailand,THA,1983,129.59941,16.537859,7.2890325
Thailand,THA,1984,136.17993,24.690489,9.178233
Thailand,THA,1985,128.48318,32.459328,18.435015
Thailand,THA,1986,133.24893,34.872524,18.0871
Thailand,THA,1987,144.7503,48.350864,26.114328
Thailand,THA,1988,165.15652,57.06445,26.906237
Thailand,THA,1989,196.06447,55.9458,32.77129
Thailand,THA,1990,233.49513,60.652523,45.351017
Thailand,THA,1991,249.01418,75.0936,53.114273
Thailand,THA,1992,276.79462,81.41338,56.846622
Thailand,THA,1993,318.6915,92.20895,63.319138
Thailand,THA,1994,356.6699,102.05028,73.21662
Thailand,THA,1995,406.2014,105.68729,83.52328
Thailand,THA,1996,449.4449,123.13908,101.62281
Thailand,THA,1997,451.82095,154.46603,104.803856
Thailand,THA,1998,410.15347,164.94919,84.08473
Thailand,THA,1999,431.42215,183.24121,89.39646
Thailand,THA,2000,419.19824,211.95367,91.6959
Thailand,THA,2001,414.67337,245.60527,102.077644
Thailand,THA,2002,448.5174,266.8925,108.9419
Thailand,THA,2003,491.77512,284.2218,111.272194
Thailand,THA,2004,545.1012,297.55035,124.67288
Thailand,THA,2005,543.0306,320.5919,134.76213
Thailand,THA,2006,538.4671,330.1123,143.81845
Thailand,THA,2007,533.9063,351.72043,161.62822
Thailand,THA,2008,502.79688,369.41727,174.30933
Thailand,THA,2009,517.2305,381.24442,174.89502
Thailand,THA,2010,535.20483,432.0556,179.48473
Thailand,THA,2011,543.33777,443.1806,182.51888
Thailand,THA,2012,572.83765,486.33502,191.56169
Thailand,THA,2013,579.4387,488.64325,188.53526
Thailand,THA,2014,584.37494,499.4473,207.87042
Thailand,THA,2015,608.77734,509.60953,204.07373
Thailand,THA,2016,630.47046,505.64255,208.03029
Thailand,THA,2017,648.6053,500.83792,208.8567
Thailand,THA,2018,661.83435,500.1961,222.66977
Thailand,THA,2019,668.8048,509.39563,198.45288
Thailand,THA,2020,599.8433,468.52917,212.18327
Thailand,THA,2021,603.2257,470.1373,217.27417
Thailand,THA,2022,662.66675,443.1806,197.55916
Trinidad and Tobago,TTO,1965,22.197903,11.42775,
Trinidad and Tobago,TTO,1966,22.353632,13.42375,
Trinidad and Tobago,TTO,1967,23.321835,14.816,
Trinidad and Tobago,TTO,1968,23.768787,15.5455,
Trinidad and Tobago,TTO,1969,24.918285,15.624,
Trinidad and Tobago,TTO,1970,25.560862,19.119719,
Trinidad and Tobago,TTO,1971,26.413431,18.635,0
Trinidad and Tobago,TTO,1972,42.87166,19.26075,0
Trinidad and Tobago,TTO,1973,43.14619,18.498,0
Trinidad and Tobago,TTO,1974,42.485165,16.89975,0
Trinidad and Tobago,TTO,1975,32.481552,15.359749,0
Trinidad and Tobago,TTO,1976,36.524597,17.28825,0
Trinidad and Tobago,TTO,1977,35.655308,20.321499,0
Trinidad and Tobago,TTO,1978,32.082752,24.260248,0
Trinidad and Tobago,TTO,1979,24.694546,25.0765,0
Trinidad and Tobago,TTO,1980,19.534754,28.3325,0
Trinidad and Tobago,TTO,1981,19.360615,31.209497,0
Trinidad and Tobago,TTO,1982,21.474905,37.931248,0
Trinidad and Tobago,TTO,1983,18.668987,39.29725,0
Trinidad and Tobago,TTO,1984,15.969291,41.176003,0
Trinidad and Tobago,TTO,1985,16.895954,42.151997,0
Trinidad and Tobago,TTO,1986,18.23386,43.1345,0
Trinidad and Tobago,TTO,1987,12.221309,45.6935,0
Trinidad and Tobago,TTO,1988,11.073575,52.594246,0
Trinidad and Tobago,TTO,1989,9.94367,52.694748,0
Trinidad and Tobago,TTO,1990,14.867243,54.633747,0
Trinidad and Tobago,TTO,1991,13.957406,55.351654,0
Trinidad and Tobago,TTO,1992,19.86267,53.48801,0
Trinidad and Tobago,TTO,1993,17.295012,60.033134,0
Trinidad and Tobago,TTO,1994,13.183907,68.75722,0
Trinidad and Tobago,TTO,1995,15.0534,73.813225,0
Trinidad and Tobago,TTO,1996,17.402937,83.34405,0
Trinidad and Tobago,TTO,1997,10.274356,90.44337,0
Trinidad and Tobago,TTO,1998,11.790196,90.44337,0
Trinidad and Tobago,TTO,1999,20.85421,92.77738,0
Trinidad and Tobago,TTO,2000,20.640795,98.1304,0
Trinidad and Tobago,TTO,2001,19.1829,108.9441,0
Trinidad and Tobago,TTO,2002,21.746874,117.30721,0
Trinidad and Tobago,TTO,2003,20.747581,135.20102,0
Trinidad and Tobago,TTO,2004,22.764261,148.70534,0
Trinidad and Tobago,TTO,2005,20.109636,163.75308,0
Trinidad and Tobago,TTO,2006,21.98621,192.76155,0
Trinidad and Tobago,TTO,2007,25.017168,196.45027,0
Trinidad and Tobago,TTO,2008,26.62458,191.58102,0
Trinidad and Tobago,TTO,2009,25.513968,190.88472,0
Trinidad and Tobago,TTO,2010,26.45826,207.40086,0
Trinidad and Tobago,TTO,2011,24.849274,204.81319,0
Trinidad and Tobago,TTO,2012,23.729593,202.35985,0
Trinidad and Tobago,TTO,2013,26.728502,203.5563,0
Trinidad and Tobago,TTO,2014,23.999119,205.10089,0
Trinidad and Tobago,TTO,2015,26.241308,196.0477,0
Trinidad and Tobago,TTO,2016,27.774534,169.4447,0
Trinidad and Tobago,TTO,2017,25.778782,183.49327,0
Trinidad and Tobago,TTO,2018,24.333338,173.7475,0
Trinidad and Tobago,TTO,2019,13.290838,174.73317,0
Trinidad and Tobago,TTO,2020,13.295029,151.85648,0
Trinidad and Tobago,TTO,2021,13.382103,156.03127,0
Trinidad and Tobago,TTO,2022,13.571535,150.64699,0
Turkey,TUR,1965,41.988743,,42.6821
Turkey,TUR,1966,50.116108,,47.49692
Turkey,TUR,1967,58.8478,,42.100597
Turkey,TUR,1968,70.703316,,45.76405
Turkey,TUR,1969,78.658714,,48.6134
Turkey,TUR,1970,83.33808,,53.846897
Turkey,TUR,1971,98.7893,,55.3588
Turkey,TUR,1972,111.986435,,59.40604
Turkey,TUR,1973,136.55545,,60.720226
Turkey,TUR,1974,132.87135,,66.22122
Turkey,TUR,1975,146.75865,,68.76819
Turkey,TUR,1976,165.77588,,72.14089
Turkey,TUR,1977,187.71223,,74.32733
Turkey,TUR,1978,201.07454,,75.40892
Turkey,TUR,1979,179.0935,,77.28134
Turkey,TUR,1980,182.70168,,81.80542
Turkey,TUR,1981,180.02922,,83.503395
Turkey,TUR,1982,192.67787,0.33991247,93.77269
Turkey,TUR,1983,202.61739,0.373425,103.18136
Turkey,TUR,1984,201.63644,0.36385,115.93947
Turkey,TUR,1985,211.20892,0.46917498,138.78079
Turkey,TUR,1986,228.74448,4.00235,152.72516
Turkey,TUR,1987,258.14014,4.99815,161.23831
Turkey,TUR,1988,274.34244,11.35595,155.8885
Turkey,TUR,1989,258.52664,30.189974,175.67114
Turkey,TUR,1990,274.5052,32.296474,186.52194
Turkey,TUR,1991,267.47232,39.5639,199.25679
Turkey,TUR,1992,282.56644,43.288574,198.53574
Turkey,TUR,1993,323.75943,47.415398,183.70747
Turkey,TUR,1994,309.5861,50.278324,184.25407
Turkey,TUR,1995,347.14798,65.04298,192.33693
Turkey,TUR,1996,362.57162,75.69995,216.35289
Turkey,TUR,1997,357.10147,93.07857,241.69466
Turkey,TUR,1998,356.4586,98.344826,250.76605
Turkey,TUR,1999,354.80182,118.55765,232.9954
Turkey,TUR,2000,371.8375,139.46945,261.22144
Turkey,TUR,2001,346.00433,153.45853,214.60838
Turkey,TUR,2002,369.92813,166.39435,224.14499
Turkey,TUR,2003,364.5803,200.48134,242.09007
Turkey,TUR,2004,372.77118,211.6841,256.86017
Turkey,TUR,2005,368.01846,257.23236,257.6859
Turkey,TUR,2006,382.60815,291.97046,304.33383
Turkey,TUR,2007,389.5363,338.9071,342.6663
Turkey,TUR,2008,384.22247,352.98236,344.20148
Turkey,TUR,2009,391.05646,337.22192,359.34375
Turkey,TUR,2010,381.20822,358.21033,365.62393
Turkey,TUR,2011,373.02145,418.39877,394.01044
Turkey,TUR,2012,391.92316,433.19214,424.43686
Turkey,TUR,2013,419.09512,439.66486,367.0916
Turkey,TUR,2014,431.09515,466.46527,420.1454
Turkey,TUR,2015,516.4031,459.59042,404.02606
Turkey,TUR,2016,549.4394,445.046,447.26016
Turkey,TUR,2017,576.1511,515.6808,458.9118
Turkey,TUR,2018,555.9552,472.32516,475.22025
Turkey,TUR,2019,558.26465,433.61343,487.52646
Turkey,TUR,2020,525.1787,462.09906,472.36676
Turkey,TUR,2021,560.6462,573.1037,482.32193
Turkey,TUR,2022,583.70746,512.2179,484.84363
Turkmenistan,TKM,1985,57.599358,81.75098,3.74486
Turkmenistan,TKM,1986,41.931847,132.42183,3.74486
Turkmenistan,TKM,1987,41.88782,131.54166,3.74486
Turkmenistan,TKM,1988,41.857544,133.30672,3.20988
Turkmenistan,TKM,1989,41.815014,137.72173,3.74486
Turkmenistan,TKM,1990,54.816853,92.78613,4.27984
Turkmenistan,TKM,1991,61.305946,90.931175,3.74486
Turkmenistan,TKM,1992,59.06321,88.29068,1.60494
Turkmenistan,TKM,1993,33.987637,88.29068,0
Turkmenistan,TKM,1994,34.152637,96.231064,0.058149997
Turkmenistan,TKM,1995,31.38897,75.92109,0.058149997
Turkmenistan,TKM,1996,36.50994,119.35,0.53498
Turkmenistan,TKM,1997,35.728363,84.026245,
